column_name,field_id,field_id_base,family,analysis_tier,confirmatory_role,panel,modality,metric,region,source,effect_allele,other_allele,model,contrast,n,beta,se,stat,p,vcov_type,status,raw_p,minus_log10_raw_p,n_tests_in_family,raw_p_rank_within_family,raw_p_lt_0_05,raw_p_lt_0_01,raw_p_lt_0_001
demyelination_like__wm__cingulate_gyrus_part_of_cingulum_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,demyelination_like,cingulate gyrus part of cingulum (right),composite,A,G,genotype_pairwise,AA_vs_GG,30160,-0.025455936403161496,0.0209953036066943,-1.212458599314798,0.22534655690579275,nonrobust,ok,0.22534655690579275,0.6471490731742701,3000,641.0,False,False,False
tract_geometry_like__tbss__external_capsule_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,external capsule (right),composite,A,G,genotype_pairwise,AG_vs_GG,30160,0.022008882806555614,0.018153115390227386,1.2124025178842832,0.22536801290832015,nonrobust,ok,0.22536801290832015,0.6471077245064769,3000,642.0,False,False,False
free_water_like__tbss__cerebral_peduncle_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,free_water_like,cerebral peduncle (left),composite,A,G,genotype_pairwise,AA_vs_GG,30160,-0.032921197649442006,0.027162577012292112,-1.2120056809979367,0.2255198790617119,nonrobust,ok,0.2255198790617119,0.646815170033072,3000,643.0,False,False,False
free_water_like__tbss__inferior_cerebellar_peduncle_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,free_water_like,inferior cerebellar peduncle (right),composite,A,G,genotype_pairwise,AG_vs_GG,30160,-0.028451458311571448,0.023595820039895164,-1.205783832198521,0.2279104880280349,nonrobust,ok,0.2279104880280349,0.6422356889139814,3000,645.0,False,False,False
free_water_like__wm__inferior_longitudinal_fasciculus_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,free_water_like,inferior longitudinal fasciculus (left),composite,A,G,genotype_pairwise,AA_vs_GG,30160,-0.029908893499815133,0.024858791764556482,-1.203151536208572,0.2289273067647069,nonrobust,ok,0.2289273067647069,0.6403024009911923,3000,647.0,False,False,False
free_water_like__tbss__superior_cerebellar_peduncle_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,free_water_like,superior cerebellar peduncle (left),composite,A,G,genotype_pairwise,AG_vs_GG,30160,-0.02849560531795347,0.023867072075736403,-1.193929662906683,0.2325150498018614,nonrobust,ok,0.2325150498018614,0.6335489316584528,3000,655.0,False,False,False
free_water_like__tbss__external_capsule_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,free_water_like,external capsule (right),composite,A,G,genotype_pairwise,AG_vs_GG,30160,0.029060931349272706,0.02434827653899099,1.1935518845752773,0.23266286936575128,nonrobust,ok,0.23266286936575128,0.6332729201779834,3000,657.0,False,False,False
free_water_like__wm__posterior_thalamic_radiation_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,free_water_like,posterior thalamic radiation (left),composite,A,G,genotype_pairwise,AA_vs_GG,30160,-0.029184529815673703,0.02446879920411726,-1.1927242351460772,0.23298695044857795,nonrobust,ok,0.23298695044857795,0.6326684030378628,3000,658.0,False,False,False
tract_geometry_like__wm__parahippocampal_part_of_cingulum_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,tract_geometry_like,parahippocampal part of cingulum (right),composite,A,G,genotype_pairwise,AA_vs_AG,30160,0.022584887675674174,0.018939348809750903,1.1924849107824853,0.23308072187926943,nonrobust,ok,0.23308072187926943,0.6324936455171123,3000,659.0,False,False,False
free_water_like__tbss__corticospinal_tract_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,free_water_like,corticospinal tract (right),composite,A,G,genotype_pairwise,AG_vs_GG,30160,-0.03467458462955746,0.02911421121203561,-1.1909848553692994,0.23366907928802189,nonrobust,ok,0.23366907928802189,0.6313987526614248,3000,660.0,False,False,False
demyelination_like__tbss__posterior_corona_radiata_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,posterior corona radiata (right),composite,A,G,genotype_pairwise,AG_vs_GG,30160,-0.02237804433569738,0.01908496240599704,-1.1725485154042306,0.2409863409546983,nonrobust,ok,0.2409863409546983,0.6180075724297495,3000,681.0,False,False,False
free_water_like__wm__corticospinal_tract_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,free_water_like,corticospinal tract (left),composite,A,G,genotype_pairwise,AA_vs_AG,30160,0.026371500448454474,0.022593431685593683,1.1672197838484983,0.24313102470895903,nonrobust,ok,0.24313102470895903,0.6141596195186481,3000,689.0,False,False,False
tract_geometry_like__wm__uncinate_fasciculus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,tract_geometry_like,uncinate fasciculus (right),composite,A,G,genotype_pairwise,AA_vs_GG,30160,0.02445695761386247,0.02102246225620637,1.1633726494926704,0.24468771813348256,nonrobust,ok,0.24468771813348256,0.611387829098231,3000,697.0,False,False,False
axonal_loss_like__wm__medial_lemniscus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,axonal_loss_like,medial lemniscus (right),composite,A,G,genotype_pairwise,AG_vs_GG,30160,0.017136929430227626,0.014781332273987173,1.159362979775912,0.2463176110077369,nonrobust,ok,0.2463176110077369,0.608504536232126,3000,698.0,False,False,False
tract_geometry_like__tbss__tapetum_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,tapetum (right),composite,A,G,genotype_pairwise,AA_vs_AG,30160,0.02106697384696889,0.018283418456107214,1.1522448002568078,0.2492297973251048,nonrobust,ok,0.2492297973251048,0.6034000356876228,3000,704.0,False,False,False
free_water_like__tbss__posterior_corona_radiata_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,free_water_like,posterior corona radiata (right),composite,A,G,genotype_pairwise,AG_vs_GG,30160,-0.021196656972028646,0.018529482369585386,-1.1439422078417691,0.25265685469904886,nonrobust,ok,0.25265685469904886,0.59746891465279,3000,715.0,False,False,False
free_water_like__wm__posterior_thalamic_radiation_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,free_water_like,posterior thalamic radiation (right),composite,A,G,genotype_pairwise,AA_vs_GG,30160,0.028526789177230637,0.025014166973785373,1.1404253120692152,0.2541183784334948,nonrobust,ok,0.2541183784334948,0.5949639246244831,3000,720.0,False,False,False
axonal_loss_like__tbss__external_capsule_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,axonal_loss_like,external capsule (right),composite,A,G,genotype_pairwise,AG_vs_GG,30160,-0.014188704713032584,0.012499760500861413,-1.1351181258276732,0.25633501811165993,nonrobust,ok,0.25633501811165993,0.591192060480549,3000,723.0,False,False,False
free_water_like__wm__corticospinal_tract_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,free_water_like,corticospinal tract (right),composite,A,G,genotype_pairwise,AA_vs_AG,30160,0.025089785893377965,0.022135709962037328,1.133452956169324,0.25703326512989383,nonrobust,ok,0.25703326512989383,0.5900106668342341,3000,727.0,False,False,False
demyelination_like__tbss__tapetum_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,tapetum (right),composite,A,G,genotype_pairwise,AA_vs_GG,30160,0.02829532371703357,0.025027832125337674,1.1305543195004872,0.25825188250800923,nonrobust,ok,0.25825188250800923,0.5879565040392779,3000,730.0,False,False,False
tract_geometry_like__tbss__corticospinal_tract_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,corticospinal tract (left),composite,A,G,genotype_pairwise,AG_vs_GG,30160,-0.02235199530276746,0.01977615991613057,-1.1302495225342455,0.2583802547301787,nonrobust,ok,0.2583802547301787,0.5877406779423444,3000,732.0,False,False,False
free_water_like__tbss__middle_cerebellar_peduncle,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,free_water_like,middle cerebellar peduncle,composite,A,G,genotype_pairwise,AA_vs_AG,30160,0.027536185471613826,0.02436493576931406,1.1301562923179846,0.25841952960431797,nonrobust,ok,0.25841952960431797,0.5876746683902278,3000,733.0,False,False,False
tract_geometry_like__tbss__superior_cerebellar_peduncle_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,superior cerebellar peduncle (left),composite,A,G,genotype_pairwise,AA_vs_GG,30160,0.023434078980610132,0.02078321448868347,1.127548339231646,0.2595198532403641,nonrobust,ok,0.2595198532403641,0.5858294130643374,3000,735.0,False,False,False
demyelination_like__wm__posterior_thalamic_radiation_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,demyelination_like,posterior thalamic radiation (right),composite,A,G,genotype_pairwise,AA_vs_GG,30160,0.025187890572009663,0.022366569009205615,1.1261401139192537,0.26011534585464424,nonrobust,ok,0.26011534585464424,0.5848340252612818,3000,738.0,False,False,False
demyelination_like__tbss__anterior_limb_of_internal_capsule_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,anterior limb of internal capsule (right),composite,A,G,genotype_pairwise,AG_vs_GG,30160,0.024552146295185005,0.02195446279856454,1.1183214328883653,0.26343881083276927,nonrobust,ok,0.26343881083276927,0.5793202427043327,3000,747.0,False,False,False
demyelination_like__tbss__uncinate_fasciculus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,uncinate fasciculus (right),composite,A,G,genotype_pairwise,AA_vs_AG,30160,-0.023524446057028057,0.021070256488522367,-1.116476492340877,0.2642272887708886,nonrobust,ok,0.2642272887708886,0.5780223314958921,3000,749.0,False,False,False
demyelination_like__tbss__posterior_corona_radiata_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,posterior corona radiata (left),composite,A,G,genotype_pairwise,AG_vs_GG,30160,-0.02123979359257137,0.019214792065019443,-1.1053876368112485,0.2690006417690178,nonrobust,ok,0.2690006417690178,0.5702466838771065,3000,758.0,False,False,False
demyelination_like__wm__superior_thalamic_radiation_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,demyelination_like,superior thalamic radiation (right),composite,A,G,genotype_pairwise,AA_vs_GG,30160,-0.02349676621747894,0.02127558458853075,-1.1044004981252356,0.26942842101005304,nonrobust,ok,0.26942842101005304,0.5695565940740582,3000,760.0,False,False,False
tract_geometry_like__wm__medial_lemniscus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,tract_geometry_like,medial lemniscus (right),composite,A,G,genotype_pairwise,AG_vs_GG,30160,-0.021011090473482492,0.019080796189062103,-1.1011642420627559,0.27083413435692816,nonrobust,ok,0.27083413435692816,0.5672966005901806,3000,765.0,False,False,False
demyelination_like__wm__corticospinal_tract_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,demyelination_like,corticospinal tract (right),composite,A,G,genotype_pairwise,AA_vs_GG,30160,-0.024235066056926227,0.022025677819066957,-1.10030965929896,0.2712061718285733,nonrobust,ok,0.2712061718285733,0.566700431469452,3000,766.0,False,False,False
axonal_loss_like__wm__middle_cerebellar_peduncle,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,axonal_loss_like,middle cerebellar peduncle,composite,A,G,genotype_pairwise,AA_vs_AG,30160,-0.017911334737666873,0.016358440087846732,-1.0949292622940157,0.2735565360002644,nonrobust,ok,0.2735565360002644,0.5629529043011052,3000,774.0,False,False,False
tract_geometry_like__tbss__superior_corona_radiata_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,superior corona radiata (left),composite,A,G,genotype_pairwise,AA_vs_AG,30160,0.019043027600267506,0.017452880022307517,1.0911108983690674,0.2752329681038902,nonrobust,ok,0.2752329681038902,0.5602995464247206,3000,778.0,False,False,False
tract_geometry_like__tbss__superior_corona_radiata_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,superior corona radiata (left),composite,A,G,genotype_pairwise,AA_vs_GG,30160,0.022594714584909914,0.020713870495854575,1.090801189928833,0.2753692507294397,nonrobust,ok,0.2753692507294397,0.5600845571223182,3000,779.0,False,False,False
free_water_like__tbss__cingulum_hippocampus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,free_water_like,cingulum hippocampus (right),composite,A,G,genotype_pairwise,AG_vs_GG,30160,-0.024250388425185128,0.022260553120642023,-1.0893884035027839,0.27599151069843125,nonrobust,ok,0.27599151069843125,0.5591042763171319,3000,782.0,False,False,False
tract_geometry_like__wm__cingulate_gyrus_part_of_cingulum_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,tract_geometry_like,cingulate gyrus part of cingulum (right),composite,A,G,genotype_pairwise,AA_vs_GG,30160,0.024993618962361193,0.023063136739358253,1.0837042352399744,0.27850478306829113,nonrobust,ok,0.27850478306829113,0.5551673418104398,3000,789.0,False,False,False
free_water_like__tbss__superior_fronto_occipital_fasciculus_lef,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,free_water_like,superior fronto-occipital fasciculus (left),composite,A,G,genotype_pairwise,AG_vs_GG,30160,-0.019671092922993908,0.018184120580205004,-1.0817731237664363,0.27936216331945857,nonrobust,ok,0.27936216331945857,0.5538324148800736,3000,791.0,False,False,False
axonal_loss_like__tbss__fornix_cres_stria_terminalis_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,axonal_loss_like,fornix cres+stria terminalis (right),composite,A,G,genotype_pairwise,AA_vs_GG,30160,-0.015672741467846432,0.014536640323750747,-1.0781543134309695,0.28097368133359674,nonrobust,ok,0.28097368133359674,0.5513343583401049,3000,795.0,False,False,False
tract_geometry_like__tbss__pontine_crossing_tract,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,pontine crossing tract,composite,A,G,genotype_pairwise,AG_vs_GG,30160,0.020896918169912453,0.01947976796970046,1.072749850122254,0.2833921116891386,nonrobust,ok,0.2833921116891386,0.5476122426473377,3000,800.0,False,False,False
demyelination_like__wm__medial_lemniscus_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,demyelination_like,medial lemniscus (left),composite,A,G,genotype_pairwise,AA_vs_AG,30160,0.021215933274462227,0.019869470452948828,1.0677654104925363,0.2856350513976326,nonrobust,ok,0.2856350513976326,0.5441884996461349,3000,805.0,False,False,False
free_water_like__tbss__posterior_thalamic_radiation_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,free_water_like,posterior thalamic radiation (right),composite,A,G,genotype_pairwise,AG_vs_GG,30160,-0.021700293000433822,0.020379274259873705,-1.0648216773431018,0.28696531824531096,nonrobust,ok,0.28696531824531096,0.5421705876033839,3000,813.0,False,False,False
tract_geometry_like__tbss__cerebral_peduncle_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,cerebral peduncle (left),composite,A,G,genotype_pairwise,AA_vs_GG,30160,0.02144028585352948,0.020281160627560413,1.0571528053672585,0.29045048109265514,nonrobust,ok,0.29045048109265514,0.5369278998360142,3000,829.0,False,False,False
axonal_loss_like__wm__forceps_minor,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,axonal_loss_like,forceps minor,composite,A,G,genotype_pairwise,AG_vs_GG,30160,-0.014305659037026585,0.013583208185644425,-1.0531870557756517,0.2922638656836323,nonrobust,ok,0.2922638656836323,0.5342248757279935,3000,832.0,False,False,False
demyelination_like__tbss__cingulum_cingulate_gyrus_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,cingulum cingulate gyrus (left),composite,A,G,genotype_pairwise,AA_vs_GG,30160,-0.023895888527147635,0.022947636932702766,-1.0413224070620322,0.29773444462913673,nonrobust,ok,0.29773444462913673,0.5261709193101821,3000,844.0,False,False,False
axonal_loss_like__wm__cingulate_gyrus_part_of_cingulum_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,axonal_loss_like,cingulate gyrus part of cingulum (right),composite,A,G,genotype_pairwise,AA_vs_GG,30160,-0.021219963113768985,0.02039048153410537,-1.0406798426155957,0.29803266039318244,nonrobust,ok,0.29803266039318244,0.5257361404495613,3000,847.0,False,False,False
demyelination_like__tbss__superior_cerebellar_peduncle_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,superior cerebellar peduncle (left),composite,A,G,genotype_pairwise,AA_vs_AG,30160,-0.021761572506226894,0.0212451686958519,-1.024306882085423,0.3056987180449675,nonrobust,ok,0.3056987180449675,0.5147063824945982,3000,869.0,False,False,False
tract_geometry_like__tbss__fornix_cres_stria_terminalis_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,fornix cres+stria terminalis (left),composite,A,G,genotype_pairwise,AA_vs_AG,30160,-0.01720206165849974,0.016822229486424947,-1.0225791814563763,0.30651521293204037,nonrobust,ok,0.30651521293204037,0.5135479657508527,3000,875.0,False,False,False
tract_geometry_like__wm__middle_cerebellar_peduncle,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,tract_geometry_like,middle cerebellar peduncle,composite,A,G,genotype_pairwise,AA_vs_GG,30160,0.02308113808292091,0.022592766683478083,1.0216162724240396,0.3069709011482474,nonrobust,ok,0.3069709011482474,0.5129027908736348,3000,876.0,False,False,False
axonal_loss_like__tbss__fornix,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,axonal_loss_like,fornix,composite,A,G,genotype_pairwise,AA_vs_AG,30160,-0.00886632012830587,0.00868515715195378,-1.0208589174821479,0.30732962780079504,nonrobust,ok,0.30732962780079504,0.512395570006713,3000,877.0,False,False,False
free_water_like__tbss__cingulum_cingulate_gyrus_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,free_water_like,cingulum cingulate gyrus (left),composite,A,G,genotype_pairwise,AA_vs_GG,30160,-0.02335588108409899,0.02288129419918861,-1.0207412605589072,0.3073853817542284,nonrobust,ok,0.3073853817542284,0.5123167899736557,3000,878.0,False,False,False
tract_geometry_like__tbss__middle_cerebellar_peduncle,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,middle cerebellar peduncle,composite,A,G,genotype_pairwise,AG_vs_GG,30160,0.018550864620676025,0.018209516594518374,1.0187455841776933,0.30833209075842677,nonrobust,ok,0.30833209075842677,0.5109812721790492,3000,882.0,False,False,False
axonal_loss_like__tbss__corticospinal_tract_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,axonal_loss_like,corticospinal tract (left),composite,A,G,genotype_pairwise,AA_vs_GG,30160,0.016053362131465677,0.015776668018477193,1.0175381844039837,0.3089057925314208,nonrobust,ok,0.3089057925314208,0.5101739478304834,3000,883.0,False,False,False
axonal_loss_like__wm__posterior_thalamic_radiation_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,axonal_loss_like,posterior thalamic radiation (left),composite,A,G,genotype_pairwise,AA_vs_AG,30160,0.012119370570818935,0.011948234418270462,1.0143231331557057,0.31043687889747545,nonrobust,ok,0.31043687889747545,0.5080266915688357,3000,885.0,False,False,False
tract_geometry_like__tbss__fornix_cres_stria_terminalis_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,fornix cres+stria terminalis (left),composite,A,G,genotype_pairwise,AG_vs_GG,30160,0.017993911979402418,0.017752804531534206,1.0135813723088052,0.3107908336411377,nonrobust,ok,0.3107908336411377,0.5075317986155832,3000,886.0,False,False,False
demyelination_like__tbss__posterior_corona_radiata_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,posterior corona radiata (left),composite,A,G,genotype_pairwise,AA_vs_AG,30160,0.01841949894152696,0.01820758185432237,1.0116389473846732,0.3117189847308906,nonrobust,ok,0.3117189847308906,0.506236746928203,3000,887.0,False,False,False
free_water_like__tbss__genu_of_corpus_callosum,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,free_water_like,genu of corpus callosum,composite,A,G,genotype_pairwise,AA_vs_GG,30160,0.024636561801064435,0.024408746896842574,1.009333330595981,0.31282304978911724,nonrobust,ok,0.31282304978911724,0.504701254245774,3000,889.0,False,False,False
demyelination_like__wm__corticospinal_tract_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,demyelination_like,corticospinal tract (left),composite,A,G,genotype_pairwise,AA_vs_GG,30160,-0.022847907705142924,0.022712954918289202,-1.0059416657735298,0.31445185378761664,nonrobust,ok,0.31445185378761664,0.5024458406321758,3000,893.0,False,False,False
demyelination_like__tbss__posterior_limb_of_internal_capsule_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,posterior limb of internal capsule (left),composite,A,G,genotype_pairwise,AA_vs_GG,30160,-0.02356677136548331,0.02353890226898404,-1.0011839590555585,0.3167460633709269,nonrobust,ok,0.3167460633709269,0.4992887739722489,3000,897.0,False,False,False
demyelination_like__tbss__cingulum_hippocampus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,cingulum hippocampus (right),composite,A,G,genotype_pairwise,AG_vs_GG,30160,-0.021651865657141216,0.021631775555432057,-1.0009287310538924,0.3168694462211568,nonrobust,ok,0.3168694462211568,0.49911963514631286,3000,899.0,False,False,False
demyelination_like__tbss__external_capsule_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,external capsule (right),composite,A,G,genotype_pairwise,AA_vs_AG,30160,-0.021031298247176786,0.021102472912382864,-0.9966271884104961,0.3189536497094872,nonrobust,ok,0.3189536497094872,0.49627242395834864,3000,904.0,False,False,False
axonal_loss_like__tbss__uncinate_fasciculus_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,axonal_loss_like,uncinate fasciculus (left),composite,A,G,genotype_pairwise,AA_vs_GG,30160,-0.01916876907584145,0.01923974127010971,-0.9963111669085426,0.3191071230082775,nonrobust,ok,0.3191071230082775,0.4960635015142197,3000,905.0,False,False,False
tract_geometry_like__tbss__sagittal_stratum_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,sagittal stratum (right),composite,A,G,genotype_pairwise,AA_vs_AG,30160,0.01832895920172554,0.018419761141780965,0.9950704062144726,0.3197101558265027,nonrobust,ok,0.3197101558265027,0.4952435678279202,3000,906.0,False,False,False
demyelination_like__wm__inferior_longitudinal_fasciculus_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,demyelination_like,inferior longitudinal fasciculus (left),composite,A,G,genotype_pairwise,AA_vs_GG,30160,-0.023014382166236986,0.023134966214550072,-0.994787800976461,0.31984761140552187,nonrobust,ok,0.31984761140552187,0.49505688820818117,3000,907.0,False,False,False
axonal_loss_like__tbss__superior_longitudinal_fasciculus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,axonal_loss_like,superior longitudinal fasciculus (right),composite,A,G,genotype_pairwise,AA_vs_AG,30160,-0.012662585286926265,0.012746608601742255,-0.9934081827220689,0.32051919497624476,nonrobust,ok,0.32051919497624476,0.4941459567141477,3000,908.0,False,False,False
tract_geometry_like__tbss__cerebral_peduncle_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,cerebral peduncle (right),composite,A,G,genotype_pairwise,AA_vs_GG,30160,0.020033177868148427,0.020201257062921064,0.9916797655586918,0.32136186994758703,nonrobust,ok,0.32136186994758703,0.4930056541866547,3000,911.0,False,False,False
axonal_loss_like__tbss__sagittal_stratum_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,axonal_loss_like,sagittal stratum (right),composite,A,G,genotype_pairwise,AA_vs_AG,30160,-0.012934486905227187,0.013124665300013579,-0.9855098480274239,0.3243817507223443,nonrobust,ok,0.3243817507223443,0.4889435865925741,3000,914.0,False,False,False
axonal_loss_like__tbss__fornix_cres_stria_terminalis_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,axonal_loss_like,fornix cres+stria terminalis (right),composite,A,G,genotype_pairwise,AG_vs_GG,30160,-0.012673579064264636,0.012925677307134262,-0.9804963224069905,0.32684919666337287,nonrobust,ok,0.32684919666337287,0.4856525781145937,3000,921.0,False,False,False
free_water_like__tbss__medial_lemniscus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,free_water_like,medial lemniscus (right),composite,A,G,genotype_pairwise,AA_vs_AG,30160,0.025394476836006853,0.02594400510888241,0.9788186800546299,0.3276775767426747,nonrobust,ok,0.3276775767426747,0.48455327674431037,3000,922.0,False,False,False
axonal_loss_like__wm__corticospinal_tract_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,axonal_loss_like,corticospinal tract (right),composite,A,G,genotype_pairwise,AA_vs_AG,30160,-0.014059526646215343,0.014471463847225967,-0.9715345174918439,0.3312901106875408,nonrobust,ok,0.3312901106875408,0.4797915280115902,3000,933.0,False,False,False
tract_geometry_like__tbss__tapetum_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,tapetum (left),composite,A,G,genotype_pairwise,AA_vs_GG,30160,0.02120579698484242,0.0218753769206538,0.9693911589162518,0.3323579814686701,nonrobust,ok,0.3323579814686701,0.4783938873240831,3000,935.0,False,False,False
axonal_loss_like__tbss__posterior_limb_of_internal_capsule_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,axonal_loss_like,posterior limb of internal capsule (left),composite,A,G,genotype_pairwise,AA_vs_AG,30160,-0.013903285412867396,0.014500453994076715,-0.9588172493458993,0.3376586482431312,nonrobust,ok,0.3376586482431312,0.47152212248408887,3000,947.0,False,False,False
axonal_loss_like__wm__cingulate_gyrus_part_of_cingulum_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,axonal_loss_like,cingulate gyrus part of cingulum (left),composite,A,G,genotype_pairwise,AA_vs_GG,30160,-0.019538081999911742,0.02045161420935543,-0.9553320241574966,0.3394176184065857,nonrobust,ok,0.3394176184065857,0.46926561818166485,3000,951.0,False,False,False
axonal_loss_like__tbss__superior_fronto_occipital_fasciculus_rig,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,axonal_loss_like,superior fronto-occipital fasciculus (right),composite,A,G,genotype_pairwise,AA_vs_GG,30160,0.01239569887831623,0.012982378524102502,0.9548095408944464,0.33968181795242103,nonrobust,ok,0.33968181795242103,0.46892769885932917,3000,955.0,False,False,False
