column_name,field_id,family,panel,modality,metric,region,source,effect_allele,other_allele,n,beta_per_A,se,t,p,vcov_type,aa_vs_gg_additive_2beta,status,bonferroni,fdr_bh,family_bonferroni,family_fdr_bh
demyelination_like__tbss__posterior_thalamic_radiation_left,,secondary,secondary,dMRI_composite_tbss,demyelination_like,posterior thalamic radiation (left),composite,A,G,36352,0.0016403491672250432,0.011139479717258574,0.14725545616673855,0.8829312073026188,nonrobust,0.0032806983344500864,ok,1.0,0.9907489047541962,1.0,0.9910782103796547
demyelination_like__tbss__superior_longitudinal_fasciculus_left,,secondary,secondary,dMRI_composite_tbss,demyelination_like,superior longitudinal fasciculus (left),composite,A,G,36352,0.0016004799430471561,0.01118067765023857,0.14314695344186099,0.8861749173630399,nonrobust,0.0032009598860943123,ok,1.0,0.9907489047541962,1.0,0.9910782103796547
axonal_loss_like__tbss__genu_of_corpus_callosum,,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,genu of corpus callosum,composite,A,G,36352,0.0010130583958299303,0.007247476008449875,0.139780855383143,0.8888339150384403,nonrobust,0.0020261167916598606,ok,1.0,0.9907489047541962,1.0,0.9910782103796547
free_water_like__wm__uncinate_fasciculus_left,,secondary,secondary,dMRI_composite_wm,free_water_like,uncinate fasciculus (left),composite,A,G,36351,0.001987642920455221,0.014325825078818983,0.13874544115396123,0.8896520777384619,nonrobust,0.003975285840910442,ok,1.0,0.9907489047541962,1.0,0.9910782103796547
free_water_like__tbss__medial_lemniscus_right,,secondary,secondary,dMRI_composite_tbss,free_water_like,medial lemniscus (right),composite,A,G,36352,-0.0018763118866025157,0.014626610755120763,-0.1282807013884348,0.897927547223203,nonrobust,-0.0037526237732050313,ok,1.0,0.9914396418733753,1.0,0.9914396418733753
axonal_loss_like__wm__superior_longitudinal_fasciculus_right,,secondary,secondary,dMRI_composite_wm,axonal_loss_like,superior longitudinal fasciculus (right),composite,A,G,36351,0.0008070374566989381,0.006689499711479283,0.12064242342578319,0.9039749325553065,nonrobust,0.0016140749133978763,ok,1.0,0.9914396418733753,1.0,0.9914396418733753
demyelination_like__tbss__cingulum_cingulate_gyrus_left,,secondary,secondary,dMRI_composite_tbss,demyelination_like,cingulum cingulate gyrus (left),composite,A,G,36352,-0.0011603550743471038,0.009711204028155873,-0.11948622137717063,0.9048908164351002,nonrobust,-0.0023207101486942077,ok,1.0,0.9914396418733753,1.0,0.9914396418733753
demyelination_like__tbss__sagittal_stratum_right,,secondary,secondary,dMRI_composite_tbss,demyelination_like,sagittal stratum (right),composite,A,G,36352,-0.0011857278301785805,0.01032391035906834,-0.11485258869349425,0.9085625999547646,nonrobust,-0.002371455660357161,ok,1.0,0.9914396418733753,1.0,0.9914396418733753
tract_geometry_like__wm__anterior_thalamic_radiation_left,,secondary,secondary,dMRI_composite_wm,tract_geometry_like,anterior thalamic radiation (left),composite,A,G,36351,0.001005337348445792,0.008960058670995029,0.11220209435683837,0.9106637886776285,nonrobust,0.002010674696891584,ok,1.0,0.9914396418733753,1.0,0.9914396418733753
tract_geometry_like__tbss__fornix_cres_stria_terminalis_right,,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,fornix cres+stria terminalis (right),composite,A,G,36352,-0.0010359665066249153,0.010386829366754181,-0.09973847360396644,0.9205525057675958,nonrobust,-0.0020719330132498307,ok,1.0,0.9914396418733753,1.0,0.9914396418733753
axonal_loss_like__wm__medial_lemniscus_left,,secondary,secondary,dMRI_composite_wm,axonal_loss_like,medial lemniscus (left),composite,A,G,36351,0.000779690751962112,0.007916188224351424,0.09849320529843672,0.9215412106607709,nonrobust,0.001559381503924224,ok,1.0,0.9914396418733753,1.0,0.9914396418733753
demyelination_like__wm__inferior_fronto_occipital_fasciculus_lef,,secondary,secondary,dMRI_composite_wm,demyelination_like,inferior fronto-occipital fasciculus (left),composite,A,G,36351,0.0009558096874509834,0.009752719640833728,0.09800442570389262,0.9219293199091154,nonrobust,0.0019116193749019667,ok,1.0,0.9914396418733753,1.0,0.9914396418733753
free_water_like__tbss__medial_lemniscus_left,,secondary,secondary,dMRI_composite_tbss,free_water_like,medial lemniscus (left),composite,A,G,36352,0.0013713839534853706,0.014786434299388133,0.09274608913266662,0.9261057924891514,nonrobust,0.0027427679069707413,ok,1.0,0.9914396418733753,1.0,0.9914396418733753
free_water_like__tbss__uncinate_fasciculus_right,,secondary,secondary,dMRI_composite_tbss,free_water_like,uncinate fasciculus (right),composite,A,G,36352,-0.0011044261979381454,0.012162560716889911,-0.09080540057690732,0.927647719492539,nonrobust,-0.002208852395876291,ok,1.0,0.9914396418733753,1.0,0.9914396418733753
demyelination_like__tbss__posterior_limb_of_internal_capsule_right,,secondary,secondary,dMRI_composite_tbss,demyelination_like,posterior limb of internal capsule (right),composite,A,G,36352,0.0009208019638830744,0.010162096724325073,0.09061141503199287,0.9278018610350719,nonrobust,0.0018416039277661489,ok,1.0,0.9914396418733753,1.0,0.9914396418733753
demyelination_like__tbss__anterior_corona_radiata_right,,secondary,secondary,dMRI_composite_tbss,demyelination_like,anterior corona radiata (right),composite,A,G,36352,-0.0008800730848050214,0.010273909194699598,-0.08566097559622768,0.9317363971871806,nonrobust,-0.0017601461696100428,ok,1.0,0.9914396418733753,1.0,0.9914396418733753
free_water_like__tbss__anterior_corona_radiata_left,,secondary,secondary,dMRI_composite_tbss,free_water_like,anterior corona radiata (left),composite,A,G,36352,0.0008961247197956925,0.012574173127486089,0.07126708935133388,0.9431855798900264,nonrobust,0.001792249439591385,ok,1.0,0.9914396418733753,1.0,0.9914396418733753
tract_geometry_like__tbss__superior_cerebellar_peduncle_left,,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,superior cerebellar peduncle (left),composite,A,G,36352,0.0007285045506780171,0.010871619578983999,0.06700975373405212,0.9465743071414012,nonrobust,0.0014570091013560342,ok,1.0,0.9914396418733753,1.0,0.9914396418733753
tract_geometry_like__wm__inferior_fronto_occipital_fasciculus_rig,,secondary,secondary,dMRI_composite_wm,tract_geometry_like,inferior fronto-occipital fasciculus (right),composite,A,G,36351,0.000599855874876362,0.009178713983542967,0.06535293244259244,0.947893358083098,nonrobust,0.001199711749752724,ok,1.0,0.9914396418733753,1.0,0.9914396418733753
free_water_like__tbss__posterior_thalamic_radiation_left,,secondary,secondary,dMRI_composite_tbss,free_water_like,posterior thalamic radiation (left),composite,A,G,36352,0.0007614551925751384,0.01316563752542237,0.057836560599879495,0.9538791339305661,nonrobust,0.0015229103851502768,ok,1.0,0.9914396418733753,1.0,0.9914396418733753
demyelination_like__tbss__medial_lemniscus_right,,secondary,secondary,dMRI_composite_tbss,demyelination_like,medial lemniscus (right),composite,A,G,36352,-0.0005859051504496302,0.010151196911962129,-0.0577178391406438,0.9539737013190459,nonrobust,-0.0011718103008992605,ok,1.0,0.9914396418733753,1.0,0.9914396418733753
demyelination_like__tbss__fornix_cres_stria_terminalis_right,,secondary,secondary,dMRI_composite_tbss,demyelination_like,fornix cres+stria terminalis (right),composite,A,G,36352,0.000500375065964169,0.009703854752209976,0.05156456673573072,0.9588759369792275,nonrobust,0.001000750131928338,ok,1.0,0.9914396418733753,1.0,0.9914396418733753
demyelination_like__wm__medial_lemniscus_left,,secondary,secondary,dMRI_composite_wm,demyelination_like,medial lemniscus (left),composite,A,G,36351,-0.0004896742482135569,0.009501684681906028,-0.051535518658711026,0.9588990830641122,nonrobust,-0.0009793484964271137,ok,1.0,0.9914396418733753,1.0,0.9914396418733753
tract_geometry_like__tbss__cingulum_hippocampus_left,,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,cingulum hippocampus (left),composite,A,G,36352,-0.0004867600488172633,0.010812396806238429,-0.04501870006624409,0.964092651061325,nonrobust,-0.0009735200976345266,ok,1.0,0.9914396418733753,1.0,0.9914396418733753
tract_geometry_like__wm__cingulate_gyrus_part_of_cingulum_left,,secondary,secondary,dMRI_composite_wm,tract_geometry_like,cingulate gyrus part of cingulum (left),composite,A,G,36351,0.00043651873776108735,0.010667073932531202,0.04092206921242415,0.9673582484340679,nonrobust,0.0008730374755221747,ok,1.0,0.9914396418733753,1.0,0.9914396418733753
tract_geometry_like__tbss__posterior_corona_radiata_right,,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,posterior corona radiata (right),composite,A,G,36352,-0.00037579407193577986,0.009238470911095068,-0.040677085586150935,0.967553553110216,nonrobust,-0.0007515881438715597,ok,1.0,0.9914396418733753,1.0,0.9914396418733753
tract_geometry_like__tbss__cingulum_cingulate_gyrus_left,,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,cingulum cingulate gyrus (left),composite,A,G,36352,-0.0004395603246878112,0.011032390929027936,-0.03984270748884176,0.9682187465843684,nonrobust,-0.0008791206493756224,ok,1.0,0.9914396418733753,1.0,0.9914396418733753
axonal_loss_like__tbss__superior_cerebellar_peduncle_right,,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,superior cerebellar peduncle (right),composite,A,G,36352,-0.00028989043729765653,0.00881649997475179,-0.03288044440853274,0.9737701081422685,nonrobust,-0.0005797808745953131,ok,1.0,0.9914396418733753,1.0,0.9914396418733753
free_water_like__tbss__uncinate_fasciculus_left,,secondary,secondary,dMRI_composite_tbss,free_water_like,uncinate fasciculus (left),composite,A,G,36352,0.000337655721552043,0.01256197312051306,0.026879194718277852,0.9785562354058038,nonrobust,0.000675311443104086,ok,1.0,0.9914396418733753,1.0,0.9914396418733753
axonal_loss_like__wm__uncinate_fasciculus_left,,secondary,secondary,dMRI_composite_wm,axonal_loss_like,uncinate fasciculus (left),composite,A,G,36351,0.00020442869852488048,0.007610978412792024,0.026859713355813806,0.9785717735710169,nonrobust,0.00040885739704976095,ok,1.0,0.9914396418733753,1.0,0.9914396418733753
demyelination_like__wm__corticospinal_tract_right,,secondary,secondary,dMRI_composite_wm,demyelination_like,corticospinal tract (right),composite,A,G,36351,-0.00024069005742962817,0.009168503083186572,-0.02625183797680251,0.9790566136131145,nonrobust,-0.00048138011485925633,ok,1.0,0.9914396418733753,1.0,0.9914396418733753
free_water_like__tbss__inferior_cerebellar_peduncle_left,,secondary,secondary,dMRI_composite_tbss,free_water_like,inferior cerebellar peduncle (left),composite,A,G,36352,-0.00034280778161498767,0.013428047273723757,-0.025529235534179275,0.9796329697514347,nonrobust,-0.0006856155632299753,ok,1.0,0.9914396418733753,1.0,0.9914396418733753
tract_geometry_like__tbss__genu_of_corpus_callosum,,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,genu of corpus callosum,composite,A,G,36352,0.00020989468208250936,0.010107734529423212,0.020765749384445576,0.9834326339465731,nonrobust,0.0004197893641650187,ok,1.0,0.9914396418733753,1.0,0.9914396418733753
tract_geometry_like__tbss__fornix_cres_stria_terminalis_left,,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,fornix cres+stria terminalis (left),composite,A,G,36352,-0.000214528336349642,0.010387734445529775,-0.020652081305559504,0.9835233078816609,nonrobust,-0.000429056672699284,ok,1.0,0.9914396418733753,1.0,0.9914396418733753
tract_geometry_like__tbss__sagittal_stratum_left,,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,sagittal stratum (left),composite,A,G,36352,-0.00017077505919150127,0.010571277737117128,-0.016154627987105843,0.9871111210892105,nonrobust,-0.00034155011838300255,ok,1.0,0.9914396418733753,1.0,0.9914396418733753
demyelination_like__tbss__medial_lemniscus_left,,secondary,secondary,dMRI_composite_tbss,demyelination_like,medial lemniscus (left),composite,A,G,36352,-0.00012169241734812482,0.009978115116229825,-0.01219593239109729,0.9902693620519467,nonrobust,-0.00024338483469624965,ok,1.0,0.9914396418733753,1.0,0.9914396418733753
axonal_loss_like__wm__posterior_thalamic_radiation_right,,secondary,secondary,dMRI_composite_wm,axonal_loss_like,posterior thalamic radiation (right),composite,A,G,36351,-8.503979034450661e-05,0.007926089765011525,-0.010729097558281685,0.9914396418733753,nonrobust,-0.00017007958068901321,ok,1.0,0.9914396418733753,1.0,0.9914396418733753
