column_name,field_id,field_id_base,family,analysis_tier,confirmatory_role,panel,modality,metric,region,source,effect_allele,other_allele,reference,n,status,beta_AA_vs_GG,se_AA_vs_GG,p_AA_vs_GG,beta_AG_vs_GG,se_AG_vs_GG,p_AG_vs_GG,wald_df,wald_chi2,wald_p,raw_p,minus_log10_raw_p,n_tests_in_family,raw_p_rank_within_family,raw_p_lt_0_05,raw_p_lt_0_01,raw_p_lt_0_001
dMRI_weighted_mean_RD_uncinate_fasciculus_left,,25513.0,replication_weighted_tensor,replication_weighted_tensor,replication,primary,dMRI_weighted_mean,RD,uncinate fasciculus (left),derived,A,G,GG,32557,ok,-0.0075354507941246774,0.013469058059348567,0.5758491263128281,0.005730584288405284,0.011964607721337726,0.6319694202567603,2,1.3847260257497225,0.5003922376124729,0.5003922376124729,0.30068943596546227,48,25.0,False,False,False
dMRI_weighted_mean_RD_uncinate_fasciculus_right,,25514.0,replication_weighted_tensor,replication_weighted_tensor,replication,primary,dMRI_weighted_mean,RD,uncinate fasciculus (right),derived,A,G,GG,32555,ok,-0.02135825092480487,0.013569768656880556,0.11550696213921262,0.0018895858686159897,0.012053710903508878,0.875431970135114,2,4.464361906519663,0.10729417120231356,0.10729417120231356,0.9694238706102851,48,2.0,False,False,False
demyelination_like__wm__acoustic_radiation_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,demyelination_like,acoustic radiation (left),composite,A,G,GG,32568,ok,0.004791707361293069,0.02344018701852523,0.8380244576576309,0.01609146376955901,0.020821945875378247,0.4396389553167298,2,0.7108431705491063,0.7008779011124833,0.7008779011124833,0.15435763323404442,300,211.0,False,False,False
demyelination_like__wm__acoustic_radiation_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,demyelination_like,acoustic radiation (right),composite,A,G,GG,32568,ok,-0.010484156972676732,0.024218645357617127,0.6650931747326576,-0.018572321699694656,0.02151345133947706,0.38798516626960333,2,0.7592772456017021,0.6841085857923233,0.6841085857923233,0.1648749589997596,300,203.0,False,False,False
demyelination_like__tbss__anterior_corona_radiata_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,anterior corona radiata (right),composite,A,G,GG,32568,ok,-0.009917484494088712,0.020122914179169376,0.6221252518270892,-0.02352255643237675,0.017875208485427348,0.18820633694599107,2,1.8847359722429193,0.38970392839689066,0.38970392839689066,0.40926521629483015,300,112.0,False,False,False
demyelination_like__tbss__anterior_corona_radiata_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,anterior corona radiata (left),composite,A,G,GG,32568,ok,-0.006502409302502158,0.019854199701696683,0.7432858325562489,-0.01564419179171149,0.017636509097003317,0.3750669983693412,2,0.859544278592409,0.6506573370721271,0.6506573370721271,0.1866476685720973,300,192.0,False,False,False
demyelination_like__tbss__anterior_limb_of_internal_capsule_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,anterior limb of internal capsule (left),composite,A,G,GG,32568,ok,-0.0036050460277711593,0.02389013072678437,0.8800547159690008,-0.008524116928623142,0.021221631404036122,0.6879287467233167,2,0.17545994460561165,0.9160081909133856,0.9160081909133856,0.038100642868633704,300,284.0,False,False,False
demyelination_like__tbss__anterior_limb_of_internal_capsule_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,anterior limb of internal capsule (right),composite,A,G,GG,32568,ok,0.005731407128258913,0.023866876458802276,0.8102227629191425,-0.012160411289294983,0.021200974610260884,0.5662574748750191,2,0.8836047927955554,0.6428766576484324,0.6428766576484324,0.19187234284718796,300,190.0,False,False,False
demyelination_like__wm__anterior_thalamic_radiation_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,demyelination_like,anterior thalamic radiation (left),composite,A,G,GG,32568,ok,-0.0025309400654783525,0.019974559486761592,0.8991721677475756,-0.016713080233575213,0.017743424836549802,0.34623512453324345,2,1.2068569652324244,0.5469332667583497,0.5469332667583497,0.2620656602234733,300,159.0,False,False,False
demyelination_like__wm__anterior_thalamic_radiation_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,demyelination_like,anterior thalamic radiation (right),composite,A,G,GG,32568,ok,-0.0038719244670311274,0.01975238976530252,0.8445933381555227,-0.01879101440915541,0.017546071209989036,0.2841987201645499,2,1.4801171419173886,0.4770859713199632,0.4770859713199632,0.3214033536525671,300,140.0,False,False,False
demyelination_like__tbss__body_of_corpus_callosum,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,body of corpus callosum,composite,A,G,GG,32568,ok,-0.038270216903331336,0.02393576293064654,0.10985895639789751,-0.04318070649864024,0.021262166544743034,0.042276382444968834,2,4.330721362546673,0.11470855390782134,0.11470855390782134,0.9404041952072764,300,41.0,False,False,False
demyelination_like__tbss__cerebral_peduncle_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,cerebral peduncle (right),composite,A,G,GG,32568,ok,-0.02625072888082332,0.02295508211136013,0.2528108213595139,-0.03719012843097982,0.020391026612110882,0.06818440958763929,2,3.3279384631696116,0.18938577027720008,0.18938577027720008,0.7226526553340752,300,55.0,False,False,False
demyelination_like__tbss__cerebral_peduncle_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,cerebral peduncle (left),composite,A,G,GG,32568,ok,-0.07668681556600349,0.023579768909164273,0.0011462211613398083,-0.046757221690028966,0.020945936634059997,0.02560327054312009,2,10.675079554906905,0.004807684145429359,0.004807684145429359,2.3180640722871453,300,5.0,True,True,False
demyelination_like__wm__cingulate_gyrus_part_of_cingulum_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,demyelination_like,cingulate gyrus part of cingulum (left),composite,A,G,GG,32568,ok,-0.015006685125405428,0.020540965170459266,0.4650450415030647,-0.014966523572944174,0.018246563675849117,0.41208659253332003,2,0.7571698177889788,0.6848298204433918,0.6848298204433918,0.164417336864722,300,204.0,False,False,False
demyelination_like__wm__cingulate_gyrus_part_of_cingulum_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,demyelination_like,cingulate gyrus part of cingulum (right),composite,A,G,GG,32568,ok,-0.023089910373387312,0.02021694558198828,0.25341818614124917,-0.02335223671423322,0.01795873669185905,0.19349815638777276,2,1.884639331753871,0.3897227594409596,0.3897227594409596,0.409244231079269,300,113.0,False,False,False
demyelination_like__tbss__cingulum_cingulate_gyrus_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,cingulum cingulate gyrus (left),composite,A,G,GG,32568,ok,-0.011847011041726415,0.022139910875054476,0.5925861533250172,-0.010467458509730876,0.019666909037958973,0.5945654891335423,2,0.35378174394480266,0.8378712147671513,0.8378712147671513,0.07682272959666846,300,258.0,False,False,False
demyelination_like__tbss__cingulum_cingulate_gyrus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,cingulum cingulate gyrus (right),composite,A,G,GG,32568,ok,-0.013742539622694122,0.02147572504647394,0.5222354378816474,-0.014621306827006849,0.019076911980215053,0.44342024189621765,2,0.6347277134127025,0.7280657953026348,0.7280657953026348,0.13782937172310267,300,222.0,False,False,False
demyelination_like__tbss__cingulum_hippocampus_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,cingulum hippocampus (left),composite,A,G,GG,32568,ok,-0.039192245137911884,0.023803572878125675,0.0996735950360646,-0.02523061648541095,0.021144741964611594,0.23278674503705016,2,2.767657043830979,0.25061722047157486,0.25061722047157486,0.6009890909682303,300,65.0,False,False,False
demyelination_like__tbss__cingulum_hippocampus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,cingulum hippocampus (right),composite,A,G,GG,32568,ok,-0.030103650321757727,0.02345667066239069,0.1993708315246441,-0.026807472994476327,0.020836588315736093,0.19825780285330905,2,2.0510055395689872,0.3586161187245923,0.3586161187245923,0.4453701940939065,300,103.0,False,False,False
demyelination_like__tbss__corticospinal_tract_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,corticospinal tract (left),composite,A,G,GG,32568,ok,-0.03807616841546606,0.02563180019323541,0.13741993735121394,-0.031400673681189345,0.022768758452748727,0.1678697838948059,2,2.56283886038218,0.27764292587448847,0.27764292587448847,0.5565133875355995,300,72.0,False,False,False
demyelination_like__wm__corticospinal_tract_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,demyelination_like,corticospinal tract (left),composite,A,G,GG,32568,ok,-0.016215679280165464,0.021859598193235363,0.4582076059596458,-0.01855133262943344,0.01941790695088489,0.33939661464691984,2,0.9529818736534535,0.6209585559808172,0.6209585559808172,0.2069373845407584,300,183.0,False,False,False
demyelination_like__wm__corticospinal_tract_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,demyelination_like,corticospinal tract (right),composite,A,G,GG,32568,ok,-0.0020365498122782927,0.021270929284220284,0.923725018109214,-0.013049454681051086,0.018894991662182507,0.4898028783639544,2,0.6458385605414082,0.7240322957001097,0.7240322957001097,0.14024206152173638,300,221.0,False,False,False
demyelination_like__tbss__corticospinal_tract_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,corticospinal tract (right),composite,A,G,GG,32568,ok,-0.009979770780053321,0.02539310453377375,0.6943139343277178,-0.010409113334462863,0.02255672481589803,0.6444689791380295,2,0.23274446816564015,0.8901438197531282,0.8901438197531282,0.0505398191089223,300,280.0,False,False,False
demyelination_like__tbss__external_capsule_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,external capsule (left),composite,A,G,GG,32568,ok,0.0005150094857666945,0.02419455438493613,0.9830175058620875,-0.009883975525223361,0.021492051299927355,0.6455984338961689,2,0.35663809154118176,0.836675443140066,0.836675443140066,0.07744297759642105,300,257.0,False,False,False
demyelination_like__tbss__external_capsule_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,external capsule (right),composite,A,G,GG,32568,ok,-0.0049191020500576645,0.024167954738401692,0.8387156836655985,-0.0050188373164805405,0.021468422802424048,0.8151591008060598,2,0.06056238257827842,0.9701726910801507,0.9701726910801507,0.013150954282330004,300,294.0,False,False,False
demyelination_like__wm__forceps_major,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,demyelination_like,forceps major,composite,A,G,GG,32568,ok,0.002726795461338745,0.026858541881359357,0.9191348809504061,0.010689754378550034,0.02385847454643858,0.6541212074469844,2,0.24777410201036923,0.8834796233828792,0.8834796233828792,0.053803462630818394,300,276.0,False,False,False
demyelination_like__wm__forceps_minor,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,demyelination_like,forceps minor,composite,A,G,GG,32568,ok,-0.0300700910214389,0.02226726844898939,0.1768919069183653,-0.027643938955713335,0.019780040921642175,0.16225272119640619,2,2.3478882345804593,0.30914522851906023,0.30914522851906023,0.5098374522019307,300,87.0,False,False,False
demyelination_like__tbss__fornix,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,fornix,composite,A,G,GG,32568,ok,-0.012743772101099742,0.01916943044623943,0.506185389898274,-0.025914235038148922,0.01702822775679961,0.1280591000865807,2,2.426722502883722,0.2971966460267764,0.2971966460267764,0.526956096056424,300,85.0,False,False,False
demyelination_like__tbss__fornix_cres_stria_terminalis_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,fornix cres+stria terminalis (left),composite,A,G,GG,32568,ok,-0.0221721311748793,0.019944806475298286,0.26628651175252627,-0.005231923504288159,0.017716995201247455,0.767762543862486,2,1.4693667751015613,0.4796573004088499,0.4796573004088499,0.31906894115929224,300,143.0,False,False,False
demyelination_like__tbss__genu_of_corpus_callosum,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,genu of corpus callosum,composite,A,G,GG,32568,ok,-0.03206591819618302,0.023820180606104295,0.1782585080189274,-0.03079399514652679,0.021159494629034045,0.14558841450176516,2,2.452533593083684,0.29338580469240727,0.29338580469240727,0.5325609030792996,300,82.0,False,False,False
demyelination_like__tbss__fornix_cres_stria_terminalis_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,fornix cres+stria terminalis (right),composite,A,G,GG,32568,ok,-0.032200577629137785,0.019860850304521484,0.10496121097825532,-0.019414418410900754,0.017642416835365094,0.2711488025492006,2,2.648376824449368,0.266018769083697,0.266018769083697,0.5750877204294089,300,68.0,False,False,False
demyelination_like__tbss__inferior_cerebellar_peduncle_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,inferior cerebellar peduncle (left),composite,A,G,GG,32568,ok,-0.027746647715410515,0.02289102163065974,0.22547568741186527,-0.023626057877246687,0.020334121611274496,0.24528790791211008,2,1.7534322154552437,0.41614725302888855,0.41614725302888855,0.3807529677818032,300,120.0,False,False,False
demyelination_like__tbss__inferior_cerebellar_peduncle_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,inferior cerebellar peduncle (right),composite,A,G,GG,32568,ok,-0.046646444035679996,0.02284563664333761,0.04117858527396448,-0.042751672475204505,0.020293806073312735,0.035156862837561496,2,5.3497071094493975,0.06891692021304845,0.06891692021304845,1.1616741387162348,300,21.0,False,False,False
demyelination_like__wm__inferior_fronto_occipital_fasciculus_lef,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,demyelination_like,inferior fronto-occipital fasciculus (left),composite,A,G,GG,32568,ok,-0.02397453481114701,0.021137350158619308,0.2567082014811643,-0.0169757283346392,0.018776333166789713,0.36594789745531087,2,1.35814591638119,0.5070868652611262,0.5070868652611262,0.294917638551893,300,150.0,False,False,False
demyelination_like__wm__inferior_fronto_occipital_fasciculus_rig,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,demyelination_like,inferior fronto-occipital fasciculus (right),composite,A,G,GG,32568,ok,-0.00035736319386244636,0.021678009206785538,0.9868475268701223,-0.0046572215516987175,0.019256601239269415,0.8088974389597174,2,0.08585382623088766,0.957981403384708,0.957981403384708,0.018642921491177564,300,291.0,False,False,False
demyelination_like__wm__inferior_longitudinal_fasciculus_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,demyelination_like,inferior longitudinal fasciculus (left),composite,A,G,GG,32568,ok,-0.00993116336915046,0.02234047494161022,0.6566575304013309,-0.002126279983668264,0.019845070335693885,0.9146754218978985,2,0.24048670850054887,0.8867046271193836,0.8867046271193836,0.05222102523643213,300,278.0,False,False,False
demyelination_like__wm__inferior_longitudinal_fasciculus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,demyelination_like,inferior longitudinal fasciculus (right),composite,A,G,GG,32568,ok,0.014841821663957908,0.02282354268697245,0.5155124096674781,0.00722896369812586,0.02027417998572031,0.7214235003873057,2,0.4254415671755502,0.8083818191792274,0.8083818191792274,0.09238346249830649,300,245.0,False,False,False
demyelination_like__tbss__medial_lemniscus_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,medial lemniscus (left),composite,A,G,GG,32568,ok,-0.008220254029440698,0.024103704725282032,0.733078001054545,0.011184072094407629,0.02141134943971527,0.6014350331862421,2,0.9660883647904891,0.6169025665383937,0.6169025665383937,0.20978342292972252,300,182.0,False,False,False
demyelination_like__wm__medial_lemniscus_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,demyelination_like,medial lemniscus (left),composite,A,G,GG,32568,ok,-0.0027007011239518408,0.022727775631755265,0.9054121964121606,-0.0069476638183404126,0.020189109997208677,0.7307513271090429,2,0.1316502464351045,0.9362945861602757,0.9362945861602757,0.028587487783984584,300,289.0,False,False,False
demyelination_like__tbss__medial_lemniscus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,medial lemniscus (right),composite,A,G,GG,32568,ok,-0.01583068706476379,0.024294322621080097,0.5146504748442731,-0.0023781137956316555,0.021580675542192566,0.9122542698687549,2,0.5561306543248653,0.757247351077766,0.757247351077766,0.12076223719526691,300,233.0,False,False,False
demyelination_like__tbss__middle_cerebellar_peduncle,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,middle cerebellar peduncle,composite,A,G,GG,32568,ok,0.00014625267803351598,0.02405120531624769,0.9951482214034896,0.008107498060166772,0.021364714152525006,0.7043334031798221,2,0.22495644818898558,0.8936168062117767,0.8936168062117767,0.04884867205851564,300,281.0,False,False,False
demyelination_like__wm__medial_lemniscus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,demyelination_like,medial lemniscus (right),composite,A,G,GG,32568,ok,0.0038245130853583795,0.02186128322669553,0.8611242845314584,-0.00888831778413515,0.019419403768102177,0.6471689976316075,2,0.5380715337809601,0.7641159251088303,0.7641159251088303,0.11684074899514502,300,235.0,False,False,False
demyelination_like__wm__middle_cerebellar_peduncle,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,demyelination_like,middle cerebellar peduncle,composite,A,G,GG,32568,ok,0.028674187200350726,0.020655078248421138,0.16507391186270598,0.030280848447472607,0.018347930458081575,0.09887737906415041,2,2.9553947092688357,0.2281624612029818,0.2281624612029818,0.6417558070407603,300,59.0,False,False,False
demyelination_like__wm__parahippocampal_part_of_cingulum_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,demyelination_like,parahippocampal part of cingulum (left),composite,A,G,GG,32568,ok,-0.005315491510791925,0.025972823188188103,0.8378422788449552,-0.0008141108839904319,0.02307168958284391,0.9718517946331248,2,0.05466365384858297,0.9730383076393793,0.9730383076393793,0.011870061613554531,300,296.0,False,False,False
demyelination_like__wm__parahippocampal_part_of_cingulum_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,demyelination_like,parahippocampal part of cingulum (right),composite,A,G,GG,32568,ok,-0.020390416471289148,0.026259280859950745,0.4374576508382324,-0.01605973362324074,0.023326150271758838,0.4911516187812194,2,0.6764191811895373,0.7130458245373099,0.7130458245373099,0.146882558922066,300,217.0,False,False,False
demyelination_like__tbss__posterior_corona_radiata_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,posterior corona radiata (right),composite,A,G,GG,32568,ok,-0.010050870800632737,0.020749856368830304,0.6281176304521192,-0.020626623969471437,0.01843212197463262,0.26312355281266225,2,1.3149520729800912,0.5181574960586974,0.5181574960586974,0.28553821463124784,300,152.0,False,False,False
demyelination_like__tbss__pontine_crossing_tract,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,pontine crossing tract,composite,A,G,GG,32568,ok,0.010406665597957896,0.024675914713621166,0.673222212553199,0.0005291408291029243,0.02191964424969831,0.9807410652558671,2,0.26444845069679807,0.8761445192426899,0.8761445192426899,0.0574242514427418,300,275.0,False,False,False
demyelination_like__tbss__posterior_corona_radiata_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,posterior corona radiata (left),composite,A,G,GG,32568,ok,-0.0007571831552395641,0.020878005234243466,0.9710696683654014,-0.0017470256380000926,0.01854595676347262,0.9249510238500684,2,0.009589694459983367,0.9952166296992865,0.9952166296992865,0.00208237569355448,300,300.0,False,False,False
demyelination_like__tbss__posterior_limb_of_internal_capsule_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,posterior limb of internal capsule (left),composite,A,G,GG,32568,ok,-0.015119718223690598,0.022673446547110985,0.5048747192572047,-0.00719506023199908,0.020140849407008263,0.7209166098314651,2,0.44860287140188954,0.7990742285621902,0.7990742285621902,0.09741287580789738,300,244.0,False,False,False
demyelination_like__tbss__posterior_limb_of_internal_capsule_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,posterior limb of internal capsule (right),composite,A,G,GG,32568,ok,-0.020316604336701502,0.02253379266666386,0.367272947390452,-0.005704015208827684,0.020016794699694775,0.7756755060015063,2,0.9248325594737197,0.6297601289883653,0.6297601289883653,0.20082483863194872,300,184.0,False,False,False
demyelination_like__wm__posterior_thalamic_radiation_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,demyelination_like,posterior thalamic radiation (left),composite,A,G,GG,32568,ok,-0.021937275930032456,0.021236945665611698,0.30162247775786005,-0.0029797582299631187,0.018864803973545115,0.8744945863820535,2,1.4222834669684004,0.4910831911392044,0.4910831911392044,0.308844930703301,300,146.0,False,False,False
demyelination_like__tbss__posterior_thalamic_radiation_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,posterior thalamic radiation (left),composite,A,G,GG,32568,ok,-0.010519332068032015,0.021346688654533177,0.622167755176604,0.008920093459482128,0.01896228880050999,0.6380636995145113,2,1.189835141454419,0.5516080326429036,0.5516080326429036,0.2583694181541146,300,161.0,False,False,False
demyelination_like__tbss__posterior_thalamic_radiation_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,posterior thalamic radiation (right),composite,A,G,GG,32568,ok,0.021654912561005712,0.021688217883645215,0.31806178696060783,0.005661266824548816,0.019265669619008167,0.7688724560499609,2,1.155279860136603,0.5612213263899254,0.5612213263899254,0.2508658341556436,300,164.0,False,False,False
demyelination_like__wm__posterior_thalamic_radiation_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,demyelination_like,posterior thalamic radiation (right),composite,A,G,GG,32568,ok,0.005118913417754873,0.021622811683125333,0.8128625645591772,0.003911619416969677,0.019207569213663157,0.8386283956499385,2,0.061630583861253176,0.9696546595762852,0.9696546595762852,0.01338291124370895,300,293.0,False,False,False
demyelination_like__tbss__retrolenticular_part_of_internal_capsule,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,retrolenticular part of internal capsule (left),composite,A,G,GG,32568,ok,-0.01528762065728355,0.02098203032673574,0.4662484032244414,-0.01469758808720896,0.018638362376270996,0.4303712604369171,2,0.7194209315519231,0.697878356490679,0.697878356490679,0.15622027036934868,300,207.0,False,False,False
demyelination_like__tbss__retrolenticular_part_of_internal_capsule,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,retrolenticular part of internal capsule (right),composite,A,G,GG,32568,ok,-0.01528762065728355,0.02098203032673574,0.4662484032244414,-0.01469758808720896,0.018638362376270996,0.4303712604369171,2,0.7194209315519231,0.697878356490679,0.697878356490679,0.15622027036934868,300,207.0,False,False,False
demyelination_like__tbss__sagittal_stratum_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,sagittal stratum (left),composite,A,G,GG,32568,ok,-0.005614525975629978,0.022860724481004423,0.8059957652387821,-0.012649537760707336,0.02030720861737207,0.5333489313169208,2,0.4168007037097709,0.8118819332004796,0.8118819332004796,0.09050712283727287,300,247.0,False,False,False
demyelination_like__tbss__sagittal_stratum_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,sagittal stratum (right),composite,A,G,GG,32568,ok,-0.01596061490119548,0.022806085108564824,0.4840321996758965,-0.0037841413174302865,0.02025867239815578,0.8518255465868168,2,0.581656015503348,0.7476442559771015,0.7476442559771015,0.12630499894946814,300,229.0,False,False,False
demyelination_like__tbss__splenium_of_corpus_callosum,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,splenium of corpus callosum,composite,A,G,GG,32568,ok,-0.04621879003595684,0.025178013309375625,0.06641418345601932,-0.01915255385946251,0.022365659026655518,0.3918175024715844,2,3.480389113049309,0.17548625529955167,0.17548625529955167,0.755756893336734,300,53.0,False,False,False
demyelination_like__tbss__superior_cerebellar_peduncle_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,superior cerebellar peduncle (left),composite,A,G,GG,32568,ok,0.0611535611153617,0.024229217736342314,0.011608930420369645,-0.012611491485394812,0.02152284279601347,0.5579075723004426,2,13.568507713485937,0.0011314516137357364,0.0011314516137357364,2.9463640138143257,300,2.0,True,True,False
demyelination_like__tbss__superior_cerebellar_peduncle_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,superior cerebellar peduncle (right),composite,A,G,GG,32568,ok,0.04959964575200505,0.02448882326195425,0.042834659711716516,-0.029761924315536377,0.021753450691717066,0.17127558489123995,2,14.901649579281491,0.0005809622428919123,0.0005809622428919123,3.235852091768933,300,1.0,True,True,True
demyelination_like__tbss__superior_corona_radiata_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,superior corona radiata (left),composite,A,G,GG,32568,ok,0.010706824810653102,0.02067949807997224,0.604635790757112,-0.022426939239653575,0.018369622623354877,0.22214386557079463,2,4.029755844262621,0.1333366798301229,0.1333366798301229,0.8750503632903182,300,46.0,False,False,False
demyelination_like__tbss__superior_fronto_occipital_fasciculus_lef,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,superior fronto-occipital fasciculus (left),composite,A,G,GG,32568,ok,0.002291167124312362,0.018193789757400648,0.8997871175484887,-0.005267643376951419,0.016161564978010228,0.7444745556329444,2,0.2742539542399535,0.8718595128932625,0.8718595128932625,0.05955348948327942,300,270.0,False,False,False
demyelination_like__tbss__superior_corona_radiata_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,superior corona radiata (right),composite,A,G,GG,32568,ok,0.004408805843075772,0.02047838718475252,0.8295420694978313,-0.005090486379120588,0.018190975577070456,0.7796052849408988,2,0.31565694649056386,0.8539962526120575,0.8539962526120575,0.06854403501764096,300,263.0,False,False,False
demyelination_like__tbss__superior_fronto_occipital_fasciculus_rig,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,superior fronto-occipital fasciculus (right),composite,A,G,GG,32568,ok,-0.00734244159761947,0.018713691153359458,0.6947973072489488,-0.01520800343808179,0.016623394003462647,0.3602743856302242,2,0.8807387492177287,0.6437985743119927,0.6437985743119927,0.19124998939181573,300,191.0,False,False,False
demyelination_like__tbss__superior_longitudinal_fasciculus_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,superior longitudinal fasciculus (left),composite,A,G,GG,32568,ok,0.008590878057290651,0.023186655566212123,0.7110052902666775,0.0015766444952190718,0.020596733586176055,0.9389833844977347,2,0.1728754901947855,0.9171926467462684,0.9171926467462684,0.03753943572395754,300,285.0,False,False,False
