column_name,family,panel,modality,metric,region,tier_source,include
dMRI_weighted_mean_ICVF_superior_longitudinal_fasciculus_right,exploratory,primary,dMRI_weighted_mean,ICVF,superior longitudinal fasciculus (right),basket,True
dMRI_weighted_mean_ICVF_superior_thalamic_radiation_left,exploratory,primary,dMRI_weighted_mean,ICVF,superior thalamic radiation (left),basket,True
dMRI_weighted_mean_ICVF_superior_thalamic_radiation_right,exploratory,primary,dMRI_weighted_mean,ICVF,superior thalamic radiation (right),basket,True
dMRI_weighted_mean_ICVF_uncinate_fasciculus_left,exploratory,primary,dMRI_weighted_mean,ICVF,uncinate fasciculus (left),basket,True
dMRI_weighted_mean_ICVF_uncinate_fasciculus_right,exploratory,primary,dMRI_weighted_mean,ICVF,uncinate fasciculus (right),basket,True
dMRI_weighted_mean_OD_acoustic_radiation_left,exploratory,primary,dMRI_weighted_mean,OD,acoustic radiation (left),basket,True
dMRI_weighted_mean_OD_acoustic_radiation_right,exploratory,primary,dMRI_weighted_mean,OD,acoustic radiation (right),basket,True
dMRI_weighted_mean_OD_anterior_thalamic_radiation_left,exploratory,primary,dMRI_weighted_mean,OD,anterior thalamic radiation (left),basket,True
dMRI_weighted_mean_OD_anterior_thalamic_radiation_right,exploratory,primary,dMRI_weighted_mean,OD,anterior thalamic radiation (right),basket,True
dMRI_weighted_mean_OD_cingulate_gyrus_part_of_cingulum_left,exploratory,primary,dMRI_weighted_mean,OD,cingulate gyrus part of cingulum (left),basket,True
dMRI_weighted_mean_OD_cingulate_gyrus_part_of_cingulum_right,exploratory,primary,dMRI_weighted_mean,OD,cingulate gyrus part of cingulum (right),basket,True
dMRI_weighted_mean_OD_parahippocampal_part_of_cingulum_left,exploratory,primary,dMRI_weighted_mean,OD,parahippocampal part of cingulum (left),basket,True
dMRI_weighted_mean_OD_parahippocampal_part_of_cingulum_right,exploratory,primary,dMRI_weighted_mean,OD,parahippocampal part of cingulum (right),basket,True
dMRI_weighted_mean_OD_corticospinal_tract_left,exploratory,primary,dMRI_weighted_mean,OD,corticospinal tract (left),basket,True
dMRI_weighted_mean_OD_corticospinal_tract_right,exploratory,primary,dMRI_weighted_mean,OD,corticospinal tract (right),basket,True
dMRI_weighted_mean_OD_forceps_major,exploratory,primary,dMRI_weighted_mean,OD,forceps major,basket,True
dMRI_weighted_mean_OD_forceps_minor,exploratory,primary,dMRI_weighted_mean,OD,forceps minor,basket,True
dMRI_weighted_mean_OD_inferior_fronto_occipital_fasciculus_lef,exploratory,primary,dMRI_weighted_mean,OD,inferior fronto-occipital fasciculus (left),basket,True
dMRI_weighted_mean_OD_inferior_fronto_occipital_fasciculus_rig,exploratory,primary,dMRI_weighted_mean,OD,inferior fronto-occipital fasciculus (right),basket,True
dMRI_weighted_mean_OD_inferior_longitudinal_fasciculus_left,exploratory,primary,dMRI_weighted_mean,OD,inferior longitudinal fasciculus (left),basket,True
dMRI_weighted_mean_OD_inferior_longitudinal_fasciculus_right,exploratory,primary,dMRI_weighted_mean,OD,inferior longitudinal fasciculus (right),basket,True
dMRI_weighted_mean_OD_middle_cerebellar_peduncle,exploratory,primary,dMRI_weighted_mean,OD,middle cerebellar peduncle,basket,True
dMRI_weighted_mean_OD_medial_lemniscus_left,exploratory,primary,dMRI_weighted_mean,OD,medial lemniscus (left),basket,True
dMRI_weighted_mean_OD_medial_lemniscus_right,exploratory,primary,dMRI_weighted_mean,OD,medial lemniscus (right),basket,True
dMRI_weighted_mean_OD_posterior_thalamic_radiation_left,exploratory,primary,dMRI_weighted_mean,OD,posterior thalamic radiation (left),basket,True
dMRI_weighted_mean_OD_posterior_thalamic_radiation_right,exploratory,primary,dMRI_weighted_mean,OD,posterior thalamic radiation (right),basket,True
dMRI_weighted_mean_OD_superior_longitudinal_fasciculus_left,exploratory,primary,dMRI_weighted_mean,OD,superior longitudinal fasciculus (left),basket,True
dMRI_weighted_mean_OD_superior_longitudinal_fasciculus_right,exploratory,primary,dMRI_weighted_mean,OD,superior longitudinal fasciculus (right),basket,True
dMRI_weighted_mean_OD_superior_thalamic_radiation_left,exploratory,primary,dMRI_weighted_mean,OD,superior thalamic radiation (left),basket,True
dMRI_weighted_mean_OD_superior_thalamic_radiation_right,exploratory,primary,dMRI_weighted_mean,OD,superior thalamic radiation (right),basket,True
dMRI_weighted_mean_OD_uncinate_fasciculus_left,exploratory,primary,dMRI_weighted_mean,OD,uncinate fasciculus (left),basket,True
dMRI_weighted_mean_OD_uncinate_fasciculus_right,exploratory,primary,dMRI_weighted_mean,OD,uncinate fasciculus (right),basket,True
dMRI_weighted_mean_ISOVF_acoustic_radiation_left,exploratory,primary,dMRI_weighted_mean,ISOVF,acoustic radiation (left),basket,True
dMRI_weighted_mean_ISOVF_acoustic_radiation_right,exploratory,primary,dMRI_weighted_mean,ISOVF,acoustic radiation (right),basket,True
dMRI_weighted_mean_ISOVF_anterior_thalamic_radiation_left,exploratory,primary,dMRI_weighted_mean,ISOVF,anterior thalamic radiation (left),basket,True
dMRI_weighted_mean_ISOVF_anterior_thalamic_radiation_right,exploratory,primary,dMRI_weighted_mean,ISOVF,anterior thalamic radiation (right),basket,True
dMRI_weighted_mean_ISOVF_cingulate_gyrus_part_of_cingulum_left,exploratory,primary,dMRI_weighted_mean,ISOVF,cingulate gyrus part of cingulum (left),basket,True
dMRI_weighted_mean_ISOVF_cingulate_gyrus_part_of_cingulum_right,exploratory,primary,dMRI_weighted_mean,ISOVF,cingulate gyrus part of cingulum (right),basket,True
dMRI_weighted_mean_ISOVF_parahippocampal_part_of_cingulum_left,exploratory,primary,dMRI_weighted_mean,ISOVF,parahippocampal part of cingulum (left),basket,True
dMRI_weighted_mean_ISOVF_parahippocampal_part_of_cingulum_right,exploratory,primary,dMRI_weighted_mean,ISOVF,parahippocampal part of cingulum (right),basket,True
dMRI_weighted_mean_ISOVF_corticospinal_tract_left,exploratory,primary,dMRI_weighted_mean,ISOVF,corticospinal tract (left),basket,True
dMRI_weighted_mean_ISOVF_corticospinal_tract_right,exploratory,primary,dMRI_weighted_mean,ISOVF,corticospinal tract (right),basket,True
dMRI_weighted_mean_ISOVF_forceps_major,exploratory,primary,dMRI_weighted_mean,ISOVF,forceps major,basket,True
dMRI_weighted_mean_ISOVF_forceps_minor,exploratory,primary,dMRI_weighted_mean,ISOVF,forceps minor,basket,True
dMRI_weighted_mean_ISOVF_inferior_fronto_occipital_fasciculus_lef,exploratory,primary,dMRI_weighted_mean,ISOVF,inferior fronto-occipital fasciculus (left),basket,True
dMRI_weighted_mean_ISOVF_inferior_fronto_occipital_fasciculus_rig,exploratory,primary,dMRI_weighted_mean,ISOVF,inferior fronto-occipital fasciculus (right),basket,True
dMRI_weighted_mean_ISOVF_inferior_longitudinal_fasciculus_left,exploratory,primary,dMRI_weighted_mean,ISOVF,inferior longitudinal fasciculus (left),basket,True
dMRI_weighted_mean_ISOVF_inferior_longitudinal_fasciculus_right,exploratory,primary,dMRI_weighted_mean,ISOVF,inferior longitudinal fasciculus (right),basket,True
dMRI_weighted_mean_ISOVF_middle_cerebellar_peduncle,exploratory,primary,dMRI_weighted_mean,ISOVF,middle cerebellar peduncle,basket,True
dMRI_weighted_mean_ISOVF_medial_lemniscus_left,exploratory,primary,dMRI_weighted_mean,ISOVF,medial lemniscus (left),basket,True
dMRI_weighted_mean_ISOVF_medial_lemniscus_right,exploratory,primary,dMRI_weighted_mean,ISOVF,medial lemniscus (right),basket,True
dMRI_weighted_mean_ISOVF_posterior_thalamic_radiation_left,exploratory,primary,dMRI_weighted_mean,ISOVF,posterior thalamic radiation (left),basket,True
dMRI_weighted_mean_ISOVF_posterior_thalamic_radiation_right,exploratory,primary,dMRI_weighted_mean,ISOVF,posterior thalamic radiation (right),basket,True
dMRI_weighted_mean_ISOVF_superior_longitudinal_fasciculus_left,exploratory,primary,dMRI_weighted_mean,ISOVF,superior longitudinal fasciculus (left),basket,True
dMRI_weighted_mean_ISOVF_superior_longitudinal_fasciculus_right,exploratory,primary,dMRI_weighted_mean,ISOVF,superior longitudinal fasciculus (right),basket,True
dMRI_weighted_mean_ISOVF_superior_thalamic_radiation_left,exploratory,primary,dMRI_weighted_mean,ISOVF,superior thalamic radiation (left),basket,True
dMRI_weighted_mean_ISOVF_superior_thalamic_radiation_right,exploratory,primary,dMRI_weighted_mean,ISOVF,superior thalamic radiation (right),basket,True
dMRI_weighted_mean_ISOVF_uncinate_fasciculus_left,exploratory,primary,dMRI_weighted_mean,ISOVF,uncinate fasciculus (left),basket,True
dMRI_weighted_mean_ISOVF_uncinate_fasciculus_right,exploratory,primary,dMRI_weighted_mean,ISOVF,uncinate fasciculus (right),basket,True
rfMRI_motion,exploratory,exploratory,rfMRI,rfMRI_motion,,basket,False
tfMRI_motion,exploratory,exploratory,tfMRI,tfMRI_motion,,basket,False
dMRI_outlier_slices,exploratory,exploratory,dMRI,dMRI_outlier_slices,,basket,False
WMH_volume,controls,secondary,T2_FLAIR,WMH_volume,,basket,True
dMRI_TBSS_RD_callosum,exploratory,primary,dMRI_TBSS,RD,callosum,derived,True
dMRI_TBSS_RD_fornix,exploratory,primary,dMRI_TBSS,RD,fornix,derived,True
dMRI_TBSS_RD_lef,exploratory,primary,dMRI_TBSS,RD,lef,derived,True
dMRI_TBSS_RD_left,exploratory,primary,dMRI_TBSS,RD,left,derived,True
dMRI_TBSS_RD_peduncle,exploratory,primary,dMRI_TBSS,RD,peduncle,derived,True
dMRI_TBSS_RD_rig,exploratory,primary,dMRI_TBSS,RD,rig,derived,True
dMRI_TBSS_RD_right,exploratory,primary,dMRI_TBSS,RD,right,derived,True
dMRI_TBSS_RD_tract,exploratory,primary,dMRI_TBSS,RD,tract,derived,True
dMRI_weighted_mean_RD_lef,exploratory,primary,dMRI_weighted_mean,RD,lef,derived,True
dMRI_weighted_mean_RD_left,exploratory,primary,dMRI_weighted_mean,RD,left,derived,True
dMRI_weighted_mean_RD_major,exploratory,primary,dMRI_weighted_mean,RD,major,derived,True
dMRI_weighted_mean_RD_minor,exploratory,primary,dMRI_weighted_mean,RD,minor,derived,True
dMRI_weighted_mean_RD_peduncle,exploratory,primary,dMRI_weighted_mean,RD,peduncle,derived,True
dMRI_weighted_mean_RD_rig,exploratory,primary,dMRI_weighted_mean,RD,rig,derived,True
dMRI_weighted_mean_RD_right,exploratory,primary,dMRI_weighted_mean,RD,right,derived,True
demyelination_like__wm__acoustic_radiation_left,secondary,secondary,dMRI_composite_wm,demyelination_like,acoustic radiation (left),composite,True
demyelination_like__wm__acoustic_radiation_right,secondary,secondary,dMRI_composite_wm,demyelination_like,acoustic radiation (right),composite,True
demyelination_like__tbss__anterior_corona_radiata_left,secondary,secondary,dMRI_composite_tbss,demyelination_like,anterior corona radiata (left),composite,True
demyelination_like__tbss__anterior_corona_radiata_right,secondary,secondary,dMRI_composite_tbss,demyelination_like,anterior corona radiata (right),composite,True
demyelination_like__tbss__anterior_limb_of_internal_capsule_left,secondary,secondary,dMRI_composite_tbss,demyelination_like,anterior limb of internal capsule (left),composite,True
demyelination_like__tbss__anterior_limb_of_internal_capsule_right,secondary,secondary,dMRI_composite_tbss,demyelination_like,anterior limb of internal capsule (right),composite,True
demyelination_like__wm__anterior_thalamic_radiation_left,secondary,secondary,dMRI_composite_wm,demyelination_like,anterior thalamic radiation (left),composite,True
demyelination_like__wm__anterior_thalamic_radiation_right,secondary,secondary,dMRI_composite_wm,demyelination_like,anterior thalamic radiation (right),composite,True
demyelination_like__tbss__body_of_corpus_callosum,secondary,secondary,dMRI_composite_tbss,demyelination_like,body of corpus callosum,composite,True
demyelination_like__tbss__cerebral_peduncle_left,secondary,secondary,dMRI_composite_tbss,demyelination_like,cerebral peduncle (left),composite,True
demyelination_like__tbss__cerebral_peduncle_right,secondary,secondary,dMRI_composite_tbss,demyelination_like,cerebral peduncle (right),composite,True
demyelination_like__wm__cingulate_gyrus_part_of_cingulum_left,secondary,secondary,dMRI_composite_wm,demyelination_like,cingulate gyrus part of cingulum (left),composite,True
demyelination_like__wm__cingulate_gyrus_part_of_cingulum_right,secondary,secondary,dMRI_composite_wm,demyelination_like,cingulate gyrus part of cingulum (right),composite,True
demyelination_like__tbss__cingulum_cingulate_gyrus_left,secondary,secondary,dMRI_composite_tbss,demyelination_like,cingulum cingulate gyrus (left),composite,True
demyelination_like__tbss__cingulum_cingulate_gyrus_right,secondary,secondary,dMRI_composite_tbss,demyelination_like,cingulum cingulate gyrus (right),composite,True
demyelination_like__tbss__cingulum_hippocampus_left,secondary,secondary,dMRI_composite_tbss,demyelination_like,cingulum hippocampus (left),composite,True
demyelination_like__tbss__cingulum_hippocampus_right,secondary,secondary,dMRI_composite_tbss,demyelination_like,cingulum hippocampus (right),composite,True
demyelination_like__tbss__corticospinal_tract_left,secondary,secondary,dMRI_composite_tbss,demyelination_like,corticospinal tract (left),composite,True
demyelination_like__wm__corticospinal_tract_left,secondary,secondary,dMRI_composite_wm,demyelination_like,corticospinal tract (left),composite,True
demyelination_like__tbss__corticospinal_tract_right,secondary,secondary,dMRI_composite_tbss,demyelination_like,corticospinal tract (right),composite,True
demyelination_like__wm__corticospinal_tract_right,secondary,secondary,dMRI_composite_wm,demyelination_like,corticospinal tract (right),composite,True
demyelination_like__tbss__external_capsule_left,secondary,secondary,dMRI_composite_tbss,demyelination_like,external capsule (left),composite,True
demyelination_like__tbss__external_capsule_right,secondary,secondary,dMRI_composite_tbss,demyelination_like,external capsule (right),composite,True
demyelination_like__wm__forceps_major,secondary,secondary,dMRI_composite_wm,demyelination_like,forceps major,composite,True
demyelination_like__wm__forceps_minor,secondary,secondary,dMRI_composite_wm,demyelination_like,forceps minor,composite,True
demyelination_like__tbss__fornix,secondary,secondary,dMRI_composite_tbss,demyelination_like,fornix,composite,True
demyelination_like__tbss__fornix_cres_stria_terminalis_left,secondary,secondary,dMRI_composite_tbss,demyelination_like,fornix cres+stria terminalis (left),composite,True
demyelination_like__tbss__fornix_cres_stria_terminalis_right,secondary,secondary,dMRI_composite_tbss,demyelination_like,fornix cres+stria terminalis (right),composite,True
demyelination_like__tbss__genu_of_corpus_callosum,secondary,secondary,dMRI_composite_tbss,demyelination_like,genu of corpus callosum,composite,True
demyelination_like__tbss__inferior_cerebellar_peduncle_left,secondary,secondary,dMRI_composite_tbss,demyelination_like,inferior cerebellar peduncle (left),composite,True
demyelination_like__tbss__inferior_cerebellar_peduncle_right,secondary,secondary,dMRI_composite_tbss,demyelination_like,inferior cerebellar peduncle (right),composite,True
demyelination_like__wm__inferior_fronto_occipital_fasciculus_lef,secondary,secondary,dMRI_composite_wm,demyelination_like,inferior fronto-occipital fasciculus (left),composite,True
demyelination_like__wm__inferior_fronto_occipital_fasciculus_rig,secondary,secondary,dMRI_composite_wm,demyelination_like,inferior fronto-occipital fasciculus (right),composite,True
demyelination_like__wm__inferior_longitudinal_fasciculus_left,secondary,secondary,dMRI_composite_wm,demyelination_like,inferior longitudinal fasciculus (left),composite,True
demyelination_like__wm__inferior_longitudinal_fasciculus_right,secondary,secondary,dMRI_composite_wm,demyelination_like,inferior longitudinal fasciculus (right),composite,True
demyelination_like__tbss__medial_lemniscus_left,secondary,secondary,dMRI_composite_tbss,demyelination_like,medial lemniscus (left),composite,True
demyelination_like__wm__medial_lemniscus_left,secondary,secondary,dMRI_composite_wm,demyelination_like,medial lemniscus (left),composite,True
demyelination_like__tbss__medial_lemniscus_right,secondary,secondary,dMRI_composite_tbss,demyelination_like,medial lemniscus (right),composite,True
demyelination_like__wm__medial_lemniscus_right,secondary,secondary,dMRI_composite_wm,demyelination_like,medial lemniscus (right),composite,True
demyelination_like__tbss__middle_cerebellar_peduncle,secondary,secondary,dMRI_composite_tbss,demyelination_like,middle cerebellar peduncle,composite,True
demyelination_like__wm__middle_cerebellar_peduncle,secondary,secondary,dMRI_composite_wm,demyelination_like,middle cerebellar peduncle,composite,True
demyelination_like__wm__parahippocampal_part_of_cingulum_left,secondary,secondary,dMRI_composite_wm,demyelination_like,parahippocampal part of cingulum (left),composite,True
demyelination_like__wm__parahippocampal_part_of_cingulum_right,secondary,secondary,dMRI_composite_wm,demyelination_like,parahippocampal part of cingulum (right),composite,True
demyelination_like__tbss__pontine_crossing_tract,secondary,secondary,dMRI_composite_tbss,demyelination_like,pontine crossing tract,composite,True
demyelination_like__tbss__posterior_corona_radiata_left,secondary,secondary,dMRI_composite_tbss,demyelination_like,posterior corona radiata (left),composite,True
demyelination_like__tbss__posterior_corona_radiata_right,secondary,secondary,dMRI_composite_tbss,demyelination_like,posterior corona radiata (right),composite,True
demyelination_like__tbss__posterior_limb_of_internal_capsule_left,secondary,secondary,dMRI_composite_tbss,demyelination_like,posterior limb of internal capsule (left),composite,True
demyelination_like__tbss__posterior_limb_of_internal_capsule_right,secondary,secondary,dMRI_composite_tbss,demyelination_like,posterior limb of internal capsule (right),composite,True
demyelination_like__tbss__posterior_thalamic_radiation_left,secondary,secondary,dMRI_composite_tbss,demyelination_like,posterior thalamic radiation (left),composite,True
demyelination_like__wm__posterior_thalamic_radiation_left,secondary,secondary,dMRI_composite_wm,demyelination_like,posterior thalamic radiation (left),composite,True
demyelination_like__tbss__posterior_thalamic_radiation_right,secondary,secondary,dMRI_composite_tbss,demyelination_like,posterior thalamic radiation (right),composite,True
demyelination_like__wm__posterior_thalamic_radiation_right,secondary,secondary,dMRI_composite_wm,demyelination_like,posterior thalamic radiation (right),composite,True
demyelination_like__tbss__retrolenticular_part_of_internal_capsule,secondary,secondary,dMRI_composite_tbss,demyelination_like,retrolenticular part of internal capsule (left),composite,True
demyelination_like__tbss__retrolenticular_part_of_internal_capsule,secondary,secondary,dMRI_composite_tbss,demyelination_like,retrolenticular part of internal capsule (right),composite,True
demyelination_like__tbss__sagittal_stratum_left,secondary,secondary,dMRI_composite_tbss,demyelination_like,sagittal stratum (left),composite,True
demyelination_like__tbss__sagittal_stratum_right,secondary,secondary,dMRI_composite_tbss,demyelination_like,sagittal stratum (right),composite,True
demyelination_like__tbss__splenium_of_corpus_callosum,secondary,secondary,dMRI_composite_tbss,demyelination_like,splenium of corpus callosum,composite,True
demyelination_like__tbss__superior_cerebellar_peduncle_left,secondary,secondary,dMRI_composite_tbss,demyelination_like,superior cerebellar peduncle (left),composite,True
demyelination_like__tbss__superior_cerebellar_peduncle_right,secondary,secondary,dMRI_composite_tbss,demyelination_like,superior cerebellar peduncle (right),composite,True
demyelination_like__tbss__superior_corona_radiata_left,secondary,secondary,dMRI_composite_tbss,demyelination_like,superior corona radiata (left),composite,True
demyelination_like__tbss__superior_corona_radiata_right,secondary,secondary,dMRI_composite_tbss,demyelination_like,superior corona radiata (right),composite,True
demyelination_like__tbss__superior_fronto_occipital_fasciculus_lef,secondary,secondary,dMRI_composite_tbss,demyelination_like,superior fronto-occipital fasciculus (left),composite,True
demyelination_like__tbss__superior_fronto_occipital_fasciculus_rig,secondary,secondary,dMRI_composite_tbss,demyelination_like,superior fronto-occipital fasciculus (right),composite,True
demyelination_like__tbss__superior_longitudinal_fasciculus_left,secondary,secondary,dMRI_composite_tbss,demyelination_like,superior longitudinal fasciculus (left),composite,True
demyelination_like__wm__superior_longitudinal_fasciculus_left,secondary,secondary,dMRI_composite_wm,demyelination_like,superior longitudinal fasciculus (left),composite,True
demyelination_like__tbss__superior_longitudinal_fasciculus_right,secondary,secondary,dMRI_composite_tbss,demyelination_like,superior longitudinal fasciculus (right),composite,True
demyelination_like__wm__superior_longitudinal_fasciculus_right,secondary,secondary,dMRI_composite_wm,demyelination_like,superior longitudinal fasciculus (right),composite,True
demyelination_like__wm__superior_thalamic_radiation_left,secondary,secondary,dMRI_composite_wm,demyelination_like,superior thalamic radiation (left),composite,True
demyelination_like__wm__superior_thalamic_radiation_right,secondary,secondary,dMRI_composite_wm,demyelination_like,superior thalamic radiation (right),composite,True
demyelination_like__tbss__tapetum_left,secondary,secondary,dMRI_composite_tbss,demyelination_like,tapetum (left),composite,True
demyelination_like__tbss__tapetum_right,secondary,secondary,dMRI_composite_tbss,demyelination_like,tapetum (right),composite,True
demyelination_like__tbss__uncinate_fasciculus_left,secondary,secondary,dMRI_composite_tbss,demyelination_like,uncinate fasciculus (left),composite,True
demyelination_like__wm__uncinate_fasciculus_left,secondary,secondary,dMRI_composite_wm,demyelination_like,uncinate fasciculus (left),composite,True
demyelination_like__tbss__uncinate_fasciculus_right,secondary,secondary,dMRI_composite_tbss,demyelination_like,uncinate fasciculus (right),composite,True
demyelination_like__wm__uncinate_fasciculus_right,secondary,secondary,dMRI_composite_wm,demyelination_like,uncinate fasciculus (right),composite,True
free_water_like__wm__acoustic_radiation_left,secondary,secondary,dMRI_composite_wm,free_water_like,acoustic radiation (left),composite,True
free_water_like__wm__acoustic_radiation_right,secondary,secondary,dMRI_composite_wm,free_water_like,acoustic radiation (right),composite,True
free_water_like__tbss__anterior_corona_radiata_left,secondary,secondary,dMRI_composite_tbss,free_water_like,anterior corona radiata (left),composite,True
free_water_like__tbss__anterior_corona_radiata_right,secondary,secondary,dMRI_composite_tbss,free_water_like,anterior corona radiata (right),composite,True
free_water_like__tbss__anterior_limb_of_internal_capsule_left,secondary,secondary,dMRI_composite_tbss,free_water_like,anterior limb of internal capsule (left),composite,True
free_water_like__tbss__anterior_limb_of_internal_capsule_right,secondary,secondary,dMRI_composite_tbss,free_water_like,anterior limb of internal capsule (right),composite,True
free_water_like__wm__anterior_thalamic_radiation_left,secondary,secondary,dMRI_composite_wm,free_water_like,anterior thalamic radiation (left),composite,True
free_water_like__wm__anterior_thalamic_radiation_right,secondary,secondary,dMRI_composite_wm,free_water_like,anterior thalamic radiation (right),composite,True
free_water_like__tbss__body_of_corpus_callosum,secondary,secondary,dMRI_composite_tbss,free_water_like,body of corpus callosum,composite,True
free_water_like__tbss__cerebral_peduncle_left,secondary,secondary,dMRI_composite_tbss,free_water_like,cerebral peduncle (left),composite,True
free_water_like__tbss__cerebral_peduncle_right,secondary,secondary,dMRI_composite_tbss,free_water_like,cerebral peduncle (right),composite,True
free_water_like__wm__cingulate_gyrus_part_of_cingulum_left,secondary,secondary,dMRI_composite_wm,free_water_like,cingulate gyrus part of cingulum (left),composite,True
free_water_like__wm__cingulate_gyrus_part_of_cingulum_right,secondary,secondary,dMRI_composite_wm,free_water_like,cingulate gyrus part of cingulum (right),composite,True
free_water_like__tbss__cingulum_cingulate_gyrus_left,secondary,secondary,dMRI_composite_tbss,free_water_like,cingulum cingulate gyrus (left),composite,True
free_water_like__tbss__cingulum_cingulate_gyrus_right,secondary,secondary,dMRI_composite_tbss,free_water_like,cingulum cingulate gyrus (right),composite,True
free_water_like__tbss__cingulum_hippocampus_left,secondary,secondary,dMRI_composite_tbss,free_water_like,cingulum hippocampus (left),composite,True
free_water_like__tbss__cingulum_hippocampus_right,secondary,secondary,dMRI_composite_tbss,free_water_like,cingulum hippocampus (right),composite,True
free_water_like__tbss__corticospinal_tract_left,secondary,secondary,dMRI_composite_tbss,free_water_like,corticospinal tract (left),composite,True
free_water_like__wm__corticospinal_tract_left,secondary,secondary,dMRI_composite_wm,free_water_like,corticospinal tract (left),composite,True
free_water_like__tbss__corticospinal_tract_right,secondary,secondary,dMRI_composite_tbss,free_water_like,corticospinal tract (right),composite,True
free_water_like__wm__corticospinal_tract_right,secondary,secondary,dMRI_composite_wm,free_water_like,corticospinal tract (right),composite,True
free_water_like__tbss__external_capsule_left,secondary,secondary,dMRI_composite_tbss,free_water_like,external capsule (left),composite,True
free_water_like__tbss__external_capsule_right,secondary,secondary,dMRI_composite_tbss,free_water_like,external capsule (right),composite,True
free_water_like__wm__forceps_major,secondary,secondary,dMRI_composite_wm,free_water_like,forceps major,composite,True
free_water_like__wm__forceps_minor,secondary,secondary,dMRI_composite_wm,free_water_like,forceps minor,composite,True
free_water_like__tbss__fornix,secondary,secondary,dMRI_composite_tbss,free_water_like,fornix,composite,True
free_water_like__tbss__fornix_cres_stria_terminalis_left,secondary,secondary,dMRI_composite_tbss,free_water_like,fornix cres+stria terminalis (left),composite,True
free_water_like__tbss__fornix_cres_stria_terminalis_right,secondary,secondary,dMRI_composite_tbss,free_water_like,fornix cres+stria terminalis (right),composite,True
free_water_like__tbss__genu_of_corpus_callosum,secondary,secondary,dMRI_composite_tbss,free_water_like,genu of corpus callosum,composite,True
free_water_like__tbss__inferior_cerebellar_peduncle_left,secondary,secondary,dMRI_composite_tbss,free_water_like,inferior cerebellar peduncle (left),composite,True
free_water_like__tbss__inferior_cerebellar_peduncle_right,secondary,secondary,dMRI_composite_tbss,free_water_like,inferior cerebellar peduncle (right),composite,True
free_water_like__wm__inferior_fronto_occipital_fasciculus_lef,secondary,secondary,dMRI_composite_wm,free_water_like,inferior fronto-occipital fasciculus (left),composite,True
free_water_like__wm__inferior_fronto_occipital_fasciculus_rig,secondary,secondary,dMRI_composite_wm,free_water_like,inferior fronto-occipital fasciculus (right),composite,True
free_water_like__wm__inferior_longitudinal_fasciculus_left,secondary,secondary,dMRI_composite_wm,free_water_like,inferior longitudinal fasciculus (left),composite,True
free_water_like__wm__inferior_longitudinal_fasciculus_right,secondary,secondary,dMRI_composite_wm,free_water_like,inferior longitudinal fasciculus (right),composite,True
free_water_like__tbss__medial_lemniscus_left,secondary,secondary,dMRI_composite_tbss,free_water_like,medial lemniscus (left),composite,True
free_water_like__wm__medial_lemniscus_left,secondary,secondary,dMRI_composite_wm,free_water_like,medial lemniscus (left),composite,True
free_water_like__tbss__medial_lemniscus_right,secondary,secondary,dMRI_composite_tbss,free_water_like,medial lemniscus (right),composite,True
free_water_like__wm__medial_lemniscus_right,secondary,secondary,dMRI_composite_wm,free_water_like,medial lemniscus (right),composite,True
free_water_like__tbss__middle_cerebellar_peduncle,secondary,secondary,dMRI_composite_tbss,free_water_like,middle cerebellar peduncle,composite,True
free_water_like__wm__middle_cerebellar_peduncle,secondary,secondary,dMRI_composite_wm,free_water_like,middle cerebellar peduncle,composite,True
free_water_like__wm__parahippocampal_part_of_cingulum_left,secondary,secondary,dMRI_composite_wm,free_water_like,parahippocampal part of cingulum (left),composite,True
free_water_like__wm__parahippocampal_part_of_cingulum_right,secondary,secondary,dMRI_composite_wm,free_water_like,parahippocampal part of cingulum (right),composite,True
free_water_like__tbss__pontine_crossing_tract,secondary,secondary,dMRI_composite_tbss,free_water_like,pontine crossing tract,composite,True
free_water_like__tbss__posterior_corona_radiata_left,secondary,secondary,dMRI_composite_tbss,free_water_like,posterior corona radiata (left),composite,True
free_water_like__tbss__posterior_corona_radiata_right,secondary,secondary,dMRI_composite_tbss,free_water_like,posterior corona radiata (right),composite,True
free_water_like__tbss__posterior_limb_of_internal_capsule_left,secondary,secondary,dMRI_composite_tbss,free_water_like,posterior limb of internal capsule (left),composite,True
free_water_like__tbss__posterior_limb_of_internal_capsule_right,secondary,secondary,dMRI_composite_tbss,free_water_like,posterior limb of internal capsule (right),composite,True
free_water_like__tbss__posterior_thalamic_radiation_left,secondary,secondary,dMRI_composite_tbss,free_water_like,posterior thalamic radiation (left),composite,True
free_water_like__wm__posterior_thalamic_radiation_left,secondary,secondary,dMRI_composite_wm,free_water_like,posterior thalamic radiation (left),composite,True
free_water_like__tbss__posterior_thalamic_radiation_right,secondary,secondary,dMRI_composite_tbss,free_water_like,posterior thalamic radiation (right),composite,True
free_water_like__wm__posterior_thalamic_radiation_right,secondary,secondary,dMRI_composite_wm,free_water_like,posterior thalamic radiation (right),composite,True
free_water_like__tbss__retrolenticular_part_of_internal_capsule,secondary,secondary,dMRI_composite_tbss,free_water_like,retrolenticular part of internal capsule (left),composite,True
free_water_like__tbss__retrolenticular_part_of_internal_capsule,secondary,secondary,dMRI_composite_tbss,free_water_like,retrolenticular part of internal capsule (right),composite,True
